grupo_edad|sexo|escolaridad|estado_origen|estado_destino|n_muestra_sin_pond|p_kappa1|p_kappa5|p_kappa20|delta_1_vs_5|delta_20_vs_5
50-54|mujer|superior|fuera_PEA|fuera_PEA|2870|0.8373673968795617|0.8372614086575337|0.8368665658563539|0.0001059882220280084|0.00039484280117985104
55-59|hombre|basica-|formal_IMSS|formal_IMSS|5412|0.7306760898246698|0.730675166580092|0.7306717165228621|9.232445777884735e-07|3.450057229903436e-06
55-59|hombre|basica-|formal_IMSS|formal_ISSSTE|5412|0.008321502321769307|0.008328205424523283|0.008353254137157167|6.7031027539757315e-06|2.5048712633883932e-05
55-59|hombre|basica-|formal_IMSS|informal|5412|0.17026829789957884|0.17025017637329956|0.17018245834466156|1.8121526279279987e-05|6.771802863800302e-05
55-59|hombre|basica-|formal_IMSS|desempleado|5412|0.015210037786446784|0.015207549925485455|0.015198253079445558|2.4878609613289415e-06|9.296846039896778e-06
55-59|hombre|basica-|formal_IMSS|fuera_PEA|5412|0.07552407216753534|0.07553890169659973|0.0755943179158736|1.4829529064383506e-05|5.541621927386553e-05
55-59|hombre|basica-|formal_ISSSTE|formal_IMSS|467|0.0805475982058095|0.0803640873912922|0.07970277018497207|0.00018351081451731255|0.0006613172063201223
55-59|hombre|basica-|formal_ISSSTE|formal_ISSSTE|467|0.7524067210150299|0.7527153457627118|0.7538275355618527|0.00030862474768189596|0.0011121897991408503
55-59|hombre|basica-|formal_ISSSTE|informal|467|0.10833174881632271|0.10789284713040646|0.10631117883721752|0.0004389016859162459|0.0015816682931889398
55-59|hombre|basica-|formal_ISSSTE|desempleado|467|0.004037232833410937|0.004056803044062509|0.00412732813583563|1.9570210651572578e-05|7.052509177312045e-05
55-59|hombre|basica-|formal_ISSSTE|fuera_PEA|467|0.054676699129426964|0.05497091667152711|0.05603118728012213|0.0002942175421001489|0.0010602706085950167
55-59|hombre|basica-|informal|formal_IMSS|14247|0.04341963898907428|0.04342019498806924|0.04342227720761791|5.559989949624478e-07|2.0822195486713824e-06
55-59|hombre|basica-|informal|formal_ISSSTE|14247|0.003486212276924412|0.0034870119173968286|0.0034900065757301284|7.996404724165337e-07|2.9946583332998537e-06
55-59|hombre|basica-|informal|informal|14247|0.8436490536909795|0.8436265589443983|0.843542315984433|2.24947465812253e-05|8.424295996534159e-05
55-59|hombre|basica-|informal|desempleado|14247|0.013508042294639115|0.013507021233499708|0.013503197353449348|1.0210611394063929e-06|3.823880050360731e-06
55-59|hombre|basica-|informal|fuera_PEA|14247|0.09593705274838282|0.09595921291663592|0.09604220287876974|2.216016825309919e-05|8.298996213382259e-05
55-59|hombre|basica-|desempleado|formal_IMSS|425|0.09753466905237232|0.09773590042622761|0.09845829844810139|0.0002012313738552901|0.0007223980218737797
55-59|hombre|basica-|desempleado|formal_ISSSTE|425|0.004181214649174823|0.004187471724195279|0.004209933920476577|6.257075020455957e-06|2.246219628129764e-05
55-59|hombre|basica-|desempleado|informal|425|0.47794498869814317|0.47703160558179825|0.4737526628214364|0.0009133831163449235|0.003278942760361836
55-59|hombre|basica-|desempleado|desempleado|425|0.09924087016726472|0.0992923700561196|0.09947724887060427|5.149988885487511e-05|0.00018487881448467358
55-59|hombre|basica-|desempleado|fuera_PEA|425|0.3210982574330449|0.3217526522116592|0.32410185593938134|0.0006543947786143423|0.0023492037277221267
55-59|hombre|basica-|fuera_PEA|formal_IMSS|3167|0.02928987475079038|0.029271458702437487|0.0292028102385428|1.841604835289487e-05|6.864846389468757e-05
55-59|hombre|basica-|fuera_PEA|formal_ISSSTE|3167|0.004542714391307696|0.0045416148556005976|0.004537516178411915|1.0995357070985382e-06|4.098677188682856e-06
55-59|hombre|basica-|fuera_PEA|informal|3167|0.3454338142755872|0.345215797495649|0.34440310865170004|0.00021801677993821267|0.0008126888439489721
55-59|hombre|basica-|fuera_PEA|desempleado|3167|0.020056838772982626|0.020041381860474147|0.019983764000229172|1.5456912508478998e-05|5.761786024497534e-05
55-59|hombre|basica-|fuera_PEA|fuera_PEA|3167|0.600676757809332|0.6009297470858387|0.6018728009311161|0.00025298927650663217|0.0009430538452773751
55-59|hombre|media_sup|formal_IMSS|formal_IMSS|2162|0.7473753548083003|0.747342222239859|0.7472190570034845|3.3132568441285315e-05|0.00012316523637456722
55-59|hombre|media_sup|formal_IMSS|formal_ISSSTE|2162|0.014618653564794127|0.0146237860533249|0.01464286529145287|5.132488530772833e-06|1.9079238127970438e-05
55-59|hombre|media_sup|formal_IMSS|informal|2162|0.1283913746676265|0.1284233743838577|0.12854232841606675|3.1999716231190245e-05|0.00011895403220904543
55-59|hombre|media_sup|formal_IMSS|desempleado|2162|0.012798698265756353|0.012796930206344844|0.012790357716930722|1.7680594115096482e-06|6.572489414121904e-06
55-59|hombre|media_sup|formal_IMSS|fuera_PEA|2162|0.09681591869352273|0.09681368711661356|0.09680539157206518|2.2315769091646454e-06|8.295544548383993e-06
55-59|hombre|media_sup|formal_ISSSTE|formal_IMSS|460|0.061636819514911824|0.06161321953708692|0.06152822274195188|2.359997782490353e-05|8.499679513503805e-05
55-59|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|460|0.7523179158215476|0.7526319504488159|0.7537629657860869|0.00031403462726831144|0.001131015337271002
55-59|hombre|media_sup|formal_ISSSTE|informal|460|0.08249744490706107|0.08227416667025371|0.08147001614550221|0.0002232782368073588|0.0008041505247514957
55-59|hombre|media_sup|formal_ISSSTE|desempleado|460|0.005040545071616681|0.005051779244680594|0.005092239821106089|1.123417306391275e-05|4.0460576425494985e-05
55-59|hombre|media_sup|formal_ISSSTE|fuera_PEA|460|0.09850727468486276|0.09842888409916282|0.09814655550535291|7.839058569993063e-05|0.00028232859380991626
55-59|hombre|media_sup|informal|formal_IMSS|3116|0.06830947863087762|0.0682801177654848|0.06817068159987243|2.9360865392819013e-05|0.00010943616561237546
55-59|hombre|media_sup|informal|formal_ISSSTE|3116|0.006885773596952621|0.006885068127786572|0.00688243864669134|7.054691660490428e-07|2.6294810952327483e-06
55-59|hombre|media_sup|informal|informal|3116|0.8164167878051096|0.8163489678548598|0.8160961839124223|6.781995024984777e-05|0.00025278394243744007
55-59|hombre|media_sup|informal|desempleado|3116|0.009746767760888357|0.009746925702181592|0.009747514393601008|1.5794129323495887e-07|5.886914194157961e-07
55-59|hombre|media_sup|informal|fuera_PEA|3116|0.09864119220617171|0.09873892054968728|0.0991031814474129|9.772834351556847e-05|0.0003642608977256212
55-59|hombre|media_sup|desempleado|formal_IMSS|108|0.158048935879714|0.15667258564474415|0.15227740471861984|0.0013763502349698475|0.004395180926124315
55-59|hombre|media_sup|desempleado|formal_ISSSTE|108|0.002681937286132711|0.0027588191596810674|0.003004330611344277|7.688187354835648e-05|0.00024551145166320934
55-59|hombre|media_sup|desempleado|informal|108|0.3278850084639067|0.3297211605073459|0.3355846538491878|0.0018361520434391765|0.0058634933418418855
55-59|hombre|media_sup|desempleado|desempleado|108|0.10379014280338934|0.10382507963226634|0.1039366454822935|3.493682887699412e-05|0.00011156585002716768
55-59|hombre|media_sup|desempleado|fuera_PEA|108|0.4075939755668573|0.40702235505596257|0.4051969653385546|0.0005716205108947103|0.001825389717407977
55-59|hombre|media_sup|fuera_PEA|formal_IMSS|1069|0.05809344428548504|0.05793177763416832|0.05733610505528096|0.0001616666513167206|0.0005956725788873601
55-59|hombre|media_sup|fuera_PEA|formal_ISSSTE|1069|0.0003785785592955218|0.00039084002676771185|0.00043601829878989965|1.2261467472190037e-05|4.517827202218781e-05
55-59|hombre|media_sup|fuera_PEA|informal|1069|0.21842603954938133|0.21825516606049952|0.21762557021647902|0.00017087348888181197|0.000629595844020503
55-59|hombre|media_sup|fuera_PEA|desempleado|1069|0.02898359069014066|0.028904692799874804|0.028613987763426923|7.889789026585547e-05|0.00029070503644788165
55-59|hombre|media_sup|fuera_PEA|fuera_PEA|1069|0.6941183469156974|0.6945175234786896|0.6959883186660232|0.000399176562992154|0.0014707951873336178
55-59|hombre|superior|formal_IMSS|formal_IMSS|2238|0.726740619828632|0.7267454083547606|0.7267632142283246|4.788526128618464e-06|1.7805873563925267e-05
55-59|hombre|superior|formal_IMSS|formal_ISSSTE|2238|0.0401914885836681|0.04015084246800634|0.03999970210103337|4.06461156617563e-05|0.00015114036697297384
55-59|hombre|superior|formal_IMSS|informal|2238|0.15671100821898476|0.15669142054661184|0.1566185848538921|1.9587672372922693e-05|7.2835692719736e-05
55-59|hombre|superior|formal_IMSS|desempleado|2238|0.01307711949430331|0.013074914826599818|0.013066716889839217|2.204667703491897e-06|8.197936760601099e-06
55-59|hombre|superior|formal_IMSS|fuera_PEA|2238|0.06327976387441178|0.06333741380402136|0.06355178192691077|5.764992960957671e-05|0.00021436812288941343
55-59|hombre|superior|formal_ISSSTE|formal_IMSS|1666|0.05304218611956766|0.05305619242949751|0.05310812418806751|1.400630992984958e-05|5.193175857000354e-05
55-59|hombre|superior|formal_ISSSTE|formal_ISSSTE|1666|0.8169544759099567|0.8168871389029705|0.8166374707743097|6.733700698624556e-05|0.0002496681286607849
55-59|hombre|superior|formal_ISSSTE|informal|1666|0.05734043547691175|0.05733852264483825|0.057331430360437606|1.912832073500126e-06|7.092284400642135e-06
55-59|hombre|superior|formal_ISSSTE|desempleado|1666|0.014313722014848446|0.01429465031089979|0.014223937387228939|1.9071703948657023e-05|7.071292367085043e-05
55-59|hombre|superior|formal_ISSSTE|fuera_PEA|1666|0.05834918047871548|0.05842349571179394|0.05869903728995632|7.431523307846466e-05|0.0002755415781623763
55-59|hombre|superior|informal|formal_IMSS|3341|0.09243970139731526|0.09238346823773463|0.09217378597875096|5.6233159580629244e-05|0.00020968225898367054
55-59|hombre|superior|informal|formal_ISSSTE|3341|0.02045074836327227|0.0204338739854084|0.020370952789163538|1.6874377863872192e-05|6.292119624486114e-05
55-59|hombre|superior|informal|informal|3341|0.7786804580754536|0.778662310811314|0.778594643275512|1.8147264139622976e-05|6.766753580200735e-05
55-59|hombre|superior|informal|desempleado|3341|0.01855801099672479|0.01854762485262223|0.018508896988603984|1.0386144102560863e-05|3.8727864018244657e-05
55-59|hombre|superior|informal|fuera_PEA|3341|0.08987108116723401|0.08997272211292076|0.09035172096796956|0.0001016409456867512|0.00037899885504880104
55-59|hombre|superior|desempleado|formal_IMSS|190|0.15649653893288842|0.15573080565717412|0.15311910823464858|0.0007657332757143032|0.0026116974225255385
55-59|hombre|superior|desempleado|formal_ISSSTE|190|0.015138538329673034|0.014927570368323305|0.014208018928719769|0.0002109679613497284|0.0007195514396035364
55-59|hombre|superior|desempleado|informal|190|0.3467488021091345|0.34742587906466127|0.3497351951094042|0.0006770769555267675|0.0023093160447429373
55-59|hombre|superior|desempleado|desempleado|190|0.15396335502713884|0.15295440637466756|0.14951317079213167|0.001008948652471281|0.0034412355825358953
55-59|hombre|superior|desempleado|fuera_PEA|190|0.3276527656011652|0.3289613385351737|0.3334245069350957|0.0013085729340084895|0.004463168399922002
55-59|hombre|superior|fuera_PEA|formal_IMSS|1551|0.02599035913494121|0.02596129895312117|0.02585364124580568|2.9060181820039083e-05|0.00010765770731548802
55-59|hombre|superior|fuera_PEA|formal_ISSSTE|1551|0.022917418998993317|0.02286794178453724|0.02268464618419709|4.9477214456077057e-05|0.0001832956003401491
55-59|hombre|superior|fuera_PEA|informal|1551|0.17866440362181774|0.1786486763831617|0.17859041252003102|1.572723865603254e-05|5.826386313068088e-05
55-59|hombre|superior|fuera_PEA|desempleado|1551|0.04554914931448986|0.04545210653258566|0.04509259730872672|9.704278190419968e-05|0.00035950922385893924
55-59|hombre|superior|fuera_PEA|fuera_PEA|1551|0.7268786689297578|0.7270699763465941|0.7277787027412395|0.00019130741683626162|0.0007087263946453648
55-59|mujer|basica-|formal_IMSS|formal_IMSS|2360|0.7394778410115961|0.7394608396498094|0.7393975935124487|1.7001361786728175e-05|6.324613736063966e-05
55-59|mujer|basica-|formal_IMSS|formal_ISSSTE|2360|0.003125160272655833|0.0031493023765944116|0.0032391125248070964|2.4142103938578664e-05|8.981014821268481e-05
55-59|mujer|basica-|formal_IMSS|informal|2360|0.12067360929294799|0.12071598326612841|0.1208736171169881|4.237397318042346e-05|0.0001576338508596925
55-59|mujer|basica-|formal_IMSS|desempleado|2360|0.005236956333103095|0.005248125712801136|0.005289676509230356|1.1169379698041347e-05|4.155079642921989e-05
55-59|mujer|basica-|formal_IMSS|fuera_PEA|2360|0.13148643308969712|0.13142574899466672|0.13120000033652582|6.0684095030405505e-05|0.00022574865814090073
55-59|mujer|basica-|formal_ISSSTE|formal_IMSS|284|0.09256094228550797|0.09209495446277106|0.09045671602346159|0.0004659878227369074|0.0016382384393094779
55-59|mujer|basica-|formal_ISSSTE|formal_ISSSTE|284|0.7065509391240868|0.7076896727174072|0.7116930330064243|0.0011387335933203957|0.004003360289017044
55-59|mujer|basica-|formal_ISSSTE|informal|284|0.08394030975313008|0.08356108539499964|0.08222787476094731|0.0003792243581304394|0.0013332106340523259
55-59|mujer|basica-|formal_ISSSTE|desempleado|284|2.226848312384724e-05|0.00010980134412277617|0.00041753405857213575|8.753286099892893e-05|0.0003077327144493596
55-59|mujer|basica-|formal_ISSSTE|fuera_PEA|284|0.1169255403541512|0.11654448608069923|0.1152048421505946|0.00038105427345197507|0.0013396439301046337
55-59|mujer|basica-|informal|formal_IMSS|10640|0.02342414928932187|0.023432407256111468|0.023463319436437938|8.257966789597393e-06|3.091218032647003e-05
55-59|mujer|basica-|informal|formal_ISSSTE|10640|0.0020238945416601773|0.0020255146212237217|0.0020315790911940588|1.620079563544475e-06|6.064469970337022e-06
55-59|mujer|basica-|informal|informal|10640|0.6708882076750229|0.6709230078869337|0.6710532760816837|3.480021191082372e-05|0.00013026819475003837
55-59|mujer|basica-|informal|desempleado|10640|0.003656198876633875|0.0036585337954044904|0.0036672741345126466|2.334918770615247e-06|8.740339108156189e-06
55-59|mujer|basica-|informal|fuera_PEA|10640|0.3000075496173612|0.29996053644032666|0.29978455125617165|4.7013177034538334e-05|0.00017598518415501418
55-59|mujer|basica-|desempleado|formal_IMSS|161|0.09877251572995656|0.09926395009168813|0.10091337757650541|0.0004914343617315742|0.0016494274848172785
55-59|mujer|basica-|desempleado|formal_ISSSTE|161|2.9962038357245598e-05|0.0001462003076468008|0.0005363370402070482|0.00011623826928955521|0.0003901367325602474
55-59|mujer|basica-|desempleado|informal|161|0.3134461377727777|0.3150439730961099|0.32040687342165847|0.0015978353233321863|0.005362900325548592
55-59|mujer|basica-|desempleado|desempleado|161|0.03304123432308814|0.0347698095976924|0.04057151942820116|0.001728575274604259|0.005801709830508761
55-59|mujer|basica-|desempleado|fuera_PEA|161|0.5547101501358204|0.5507760669068629|0.537571892533428|0.003934083228957497|0.013204174373434907
55-59|mujer|basica-|fuera_PEA|formal_IMSS|17772|0.008489670958161262|0.008491065181584514|0.008496287936102298|1.3942234232521694e-06|5.222754517784228e-06
55-59|mujer|basica-|fuera_PEA|formal_ISSSTE|17772|0.0009151718288044399|0.000915791868349194|0.0009181145336261972|6.200395447540858e-07|2.3226652770032144e-06
55-59|mujer|basica-|fuera_PEA|informal|17772|0.16271436965753958|0.16271658198540748|0.1627248693554046|2.2123278679009317e-06|8.287369997111993e-06
55-59|mujer|basica-|fuera_PEA|desempleado|17772|0.0021173585371484617|0.0021186370765232964|0.0021234264791288797|1.2785393748346828e-06|4.789402605583255e-06
55-59|mujer|basica-|fuera_PEA|fuera_PEA|17772|0.8257634290183462|0.8257579238881354|0.8257373016957381|5.505130210803344e-06|2.0622192397290462e-05
55-59|mujer|media_sup|formal_IMSS|formal_IMSS|1213|0.7317287241666839|0.7317211611508828|0.7316932368772133|7.5630158010708826e-06|2.7924273669488464e-05
55-59|mujer|media_sup|formal_IMSS|formal_ISSSTE|1213|0.023020178103815247|0.02300171833738676|0.022933560927276702|1.8459766428488567e-05|6.815741011005627e-05
55-59|mujer|media_sup|formal_IMSS|informal|1213|0.08830224274739416|0.0884908305246962|0.0891871369773868|0.00018858777730203224|0.000696306452690601
55-59|mujer|media_sup|formal_IMSS|desempleado|1213|0.010905256272803953|0.010908328837029788|0.010919673402024202|3.072564225834254e-06|1.1344564994414039e-05
55-59|mujer|media_sup|formal_IMSS|fuera_PEA|1213|0.14604359870930275|0.14587796115000448|0.14526639181609902|0.00016563755929827062|0.0006115693339054651
55-59|mujer|media_sup|formal_ISSSTE|formal_IMSS|557|0.06135787360409118|0.06134033231219563|0.0612767185283283|1.7541291895552258e-05|6.361378386732924e-05
55-59|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|557|0.7774004466639477|0.7774817562338946|0.777776626728026|8.130956994689686e-05|0.0002948704941314606
55-59|mujer|media_sup|formal_ISSSTE|informal|557|0.04353087371585742|0.04362347496968196|0.04395929494130736|9.260125382454243e-05|0.0003358199716253993
55-59|mujer|media_sup|formal_ISSSTE|desempleado|557|0.00365149159634813|0.003670673276732104|0.003740235956460813|1.9181680383974047e-05|6.956267972870909e-05
55-59|mujer|media_sup|formal_ISSSTE|fuera_PEA|557|0.11405931441975566|0.1138837632074958|0.11324712384587751|0.00017555121225985848|0.0006366393616182853
55-59|mujer|media_sup|informal|formal_IMSS|2203|0.0437463510769422|0.04374934801957115|0.04376049049857625|2.996942628952226e-06|1.1142479005098183e-05
55-59|mujer|media_sup|informal|formal_ISSSTE|2203|0.013926822538339082|0.013913069836784378|0.013861937997670739|1.3752701554703775e-05|5.113183911363908e-05
55-59|mujer|media_sup|informal|informal|2203|0.637150680722255|0.6373795749086687|0.6382305917555913|0.0002288941864136973|0.0008510168469225698
55-59|mujer|media_sup|informal|desempleado|2203|0.007044200189759397|0.007049319394949931|0.007068352337324994|5.119205190534312e-06|1.9032942375062957e-05
55-59|mujer|media_sup|informal|fuera_PEA|2203|0.2981319454727044|0.2979086878400259|0.29707862741083674|0.0002232576326784974|0.00083006042918915
55-59|mujer|media_sup|desempleado|formal_IMSS|60|0.11449100964831418|0.1147787654694528|0.11560156727052102|0.0002877558211386161|0.0008228018010682236
55-59|mujer|media_sup|desempleado|formal_ISSSTE|60|7.957131498153749e-05|0.00037337309337490663|0.0012134625534684466|0.00029380177839336913|0.00084008946009354
55-59|mujer|media_sup|desempleado|informal|60|0.30459320588685296|0.30921862729018895|0.3224444416153529|0.004625421403335994|0.013225814325163954
55-59|mujer|media_sup|desempleado|desempleado|60|0.06440085565402848|0.06688554811957532|0.07399021563824834|0.0024846924655468478|0.007104667518673016
55-59|mujer|media_sup|desempleado|fuera_PEA|60|0.5164353574958228|0.5087436860274079|0.4867503129224093|0.0076916714684148735|0.02199337310499866
55-59|mujer|media_sup|fuera_PEA|formal_IMSS|4387|0.016643155235316193|0.016641372715436073|0.016634717084706017|1.7825198801203757e-06|6.655630730056233e-06
55-59|mujer|media_sup|fuera_PEA|formal_ISSSTE|4387|0.003371233032425949|0.003371505846217527|0.0033725244872296473|2.728137915779076e-07|1.0186410121203193e-06
55-59|mujer|media_sup|fuera_PEA|informal|4387|0.133448817458769|0.1334844255556049|0.1336173802262278|3.56080968359207e-05|0.00013295467062288124
55-59|mujer|media_sup|fuera_PEA|desempleado|4387|0.00557764564212658|0.005579669195415862|0.005587224804532073|2.0235532892818806e-06|7.5556091162108305e-06
55-59|mujer|media_sup|fuera_PEA|fuera_PEA|4387|0.8409591486313623|0.8409230266873257|0.8407881533973044|3.612194403668223e-05|0.00013487329002126458
55-59|mujer|superior|formal_IMSS|formal_IMSS|1188|0.6757387908415613|0.6759187975306264|0.6765832054982335|0.0001800066890651486|0.000664407967607028
55-59|mujer|superior|formal_IMSS|formal_ISSSTE|1188|0.04413619667052931|0.044046550342133034|0.04371566411139058|8.964632839627423e-05|0.0003308862307424554
55-59|mujer|superior|formal_IMSS|informal|1188|0.14383883252965182|0.14384516409178497|0.14386853400292834|6.331562133143898e-06|2.3369911143378275e-05
55-59|mujer|superior|formal_IMSS|desempleado|1188|0.005704557064682546|0.0057251313983452045|0.005801071638592208|2.05743336626589e-05|7.594024024700375e-05
55-59|mujer|superior|formal_IMSS|fuera_PEA|1188|0.13058162289357506|0.13046435663711037|0.13003152474885538|0.00011726625646468758|0.00043283188825499197
55-59|mujer|superior|formal_ISSSTE|formal_IMSS|1353|0.047651431104548295|0.04768454418551506|0.047806999880058945|3.3113080966762354e-05|0.00012245569454388816
55-59|mujer|superior|formal_ISSSTE|formal_ISSSTE|1353|0.8062380428719739|0.8061867509673184|0.805997068049702|5.129190465547051e-05|0.00018968291761645162
55-59|mujer|superior|formal_ISSSTE|informal|1353|0.025105790443013667|0.025198384137962687|0.025540805467972626|9.25936949490204e-05|0.0003424213300099385
55-59|mujer|superior|formal_ISSSTE|desempleado|1353|0.0004514770355677188|0.00046884092556691976|0.0005330544371990707|1.7363889999200968e-05|6.421351163215096e-05
55-59|mujer|superior|formal_ISSSTE|fuera_PEA|1353|0.12055325854489649|0.12046147978363682|0.12012207216506736|9.177876125966711e-05|0.00033940761856945945
55-59|mujer|superior|informal|formal_IMSS|1531|0.09595082336418072|0.0958191823226285|0.0953315757567242|0.00013164104155222178|0.0004876065659042972
55-59|mujer|superior|informal|formal_ISSSTE|1531|0.03109419132235059|0.031029715124324012|0.030790891296043732|6.447619802657859e-05|0.0002388238282802803
55-59|mujer|superior|informal|informal|1531|0.611136942384167|0.6115337218873922|0.613003417726224|0.000396779503225142|0.0014696958388318304
55-59|mujer|superior|informal|desempleado|1531|0.0032316265527444032|0.0032489139873855227|0.0033129477153115254|1.728743464111948e-05|6.40337279260027e-05
55-59|mujer|superior|informal|fuera_PEA|1531|0.25858641637655727|0.25836846667826985|0.2575611675056965|0.00021794969828742294|0.0008072991725733281
55-59|mujer|superior|desempleado|formal_IMSS|65|0.143281136452884|0.14190318818368017|0.13789092704688072|0.0013779482692038436|0.00401226113679945
55-59|mujer|superior|desempleado|formal_ISSSTE|65|7.354318505869374e-05|0.0003467035867052705|0.0011420824032644203|0.0002731604016465767|0.0007953788165591498
55-59|mujer|superior|desempleado|informal|65|0.163622583191377|0.1759730815056448|0.2119348265971892|0.012350498314267794|0.0359617450915444
55-59|mujer|superior|desempleado|desempleado|65|0.21600766153569956|0.20965162991761185|0.19114436138259178|0.006356031618087704|0.018507268535020077
55-59|mujer|superior|desempleado|fuera_PEA|65|0.47701507563498075|0.47212539680635796|0.45788780257007383|0.00488967882862279|0.014237594236284123
55-59|mujer|superior|fuera_PEA|formal_IMSS|3746|0.016477218514798067|0.01647530833606402|0.016468181305013364|1.9101787340457255e-06|7.127031050657706e-06
55-59|mujer|superior|fuera_PEA|formal_ISSSTE|3746|0.012925034363108446|0.012915165792820493|0.012878345360462918|9.868570287953696e-06|3.6820432357575e-05
55-59|mujer|superior|fuera_PEA|informal|3746|0.09189031958367448|0.09197632991500046|0.0922972414041253|8.601033132597802e-05|0.0003209114891248449
55-59|mujer|superior|fuera_PEA|desempleado|3746|0.010211711251565659|0.010209138919816464|0.010199541342415809|2.5723317491951198e-06|9.597577400655144e-06
55-59|mujer|superior|fuera_PEA|fuera_PEA|3746|0.8684957162868534|0.8684240570362987|0.8681566905879826|7.165925055474531e-05|0.00026736644831604206
60-64|hombre|basica-|formal_IMSS|formal_IMSS|2360|0.5143765218934239|0.5144314204388084|0.5146356464876313|5.4898545384540753e-05|0.00020422604882286421
60-64|hombre|basica-|formal_IMSS|formal_ISSSTE|2360|0.008303224645027796|0.008320389802970883|0.008384245272356849|1.716515794308697e-05|6.385546938596567e-05
60-64|hombre|basica-|formal_IMSS|informal|2360|0.24567037959779772|0.245592817142549|0.24530427992063375|7.756245524873084e-05|0.00028853722191524156
60-64|hombre|basica-|formal_IMSS|desempleado|2360|0.013366540471133996|0.01335981525541431|0.013334797029078945|6.725215719685998e-06|2.5018226335365296e-05
60-64|hombre|basica-|formal_IMSS|fuera_PEA|2360|0.2182833333926166|0.21829555736025738|0.21834103129029916|1.222396764077871e-05|4.5473930041783905e-05
60-64|hombre|basica-|formal_ISSSTE|formal_IMSS|318|0.04805867847653031|0.04801087640362081|0.047841695250609|4.780207290949745e-05|0.00016918115301180897
60-64|hombre|basica-|formal_ISSSTE|formal_ISSSTE|318|0.6619260264969484|0.66294803791357|0.6665651419287583|0.0010220114166216154|0.0036171040151882217
60-64|hombre|basica-|formal_ISSSTE|informal|318|0.14911297658951847|0.1479880359110816|0.14400664453066708|0.001124940678436881|0.003981391380414506
60-64|hombre|basica-|formal_ISSSTE|desempleado|318|6.980097773090204e-06|3.4468284668974844e-05|0.00013175450826128846|2.748818689588464e-05|9.728622359231361e-05
60-64|hombre|basica-|formal_ISSSTE|fuera_PEA|318|0.1408953383392297|0.1410185814870586|0.14145476378170432|0.00012324314782888313|0.00043618229464573166
60-64|hombre|basica-|informal|formal_IMSS|12263|0.03214389945086949|0.03214331709473326|0.03214113663729573|5.823561362305885e-07|2.180457437529759e-06
60-64|hombre|basica-|informal|formal_ISSSTE|12263|0.002452378378255065|0.0024529397161828083|0.0024550414772588408|5.613379277431309e-07|2.101761076032504e-06
60-64|hombre|basica-|informal|informal|12263|0.7957014482963177|0.7956759102992784|0.7955802909486439|2.5537997039304372e-05|9.561935063451266e-05
60-64|hombre|basica-|informal|desempleado|12263|0.010905541919593248|0.010904438072448064|0.010900305048739924|1.103847145184425e-06|4.133023708139533e-06
60-64|hombre|basica-|informal|fuera_PEA|12263|0.15879673195496433|0.1588233948173574|0.15892322588806143|2.666286239308424e-05|9.983107070402064e-05
60-64|hombre|basica-|desempleado|formal_IMSS|297|0.06200472562384052|0.06211215282204357|0.062490859112238874|0.00010742719820305141|0.0003787062901953048
60-64|hombre|basica-|desempleado|formal_ISSSTE|297|5.5012775271806e-06|2.7142064620857925e-05|0.00010343095918610843|2.1640787093677327e-05|7.62888945652505e-05
60-64|hombre|basica-|desempleado|informal|297|0.4562507413433505|0.4549143215872713|0.4502031257594527|0.0013364197560791768|0.004711195827818593
60-64|hombre|basica-|desempleado|desempleado|297|0.05370167525086608|0.05399503760433354|0.05502920930780321|0.0002933623534674551|0.0010341717034696718
60-64|hombre|basica-|desempleado|fuera_PEA|297|0.42803735650441577|0.42895134592173073|0.43217337486131907|0.0009139894173149643|0.0032220289395883395
60-64|hombre|basica-|fuera_PEA|formal_IMSS|6362|0.01785599920077653|0.01785023345933653|0.017828676298895407|5.765741440000999e-06|2.15571604411241e-05
60-64|hombre|basica-|fuera_PEA|formal_ISSSTE|6362|0.0009141120353055539|0.0009151664401947389|0.0009191086869296284|1.0544048891850122e-06|3.9422467348895155e-06
60-64|hombre|basica-|fuera_PEA|informal|6362|0.2536390707274661|0.2535654703189041|0.2532902904773496|7.360040856202454e-05|0.00027517984155450703
60-64|hombre|basica-|fuera_PEA|desempleado|6362|0.01070104939235551|0.010697188463348885|0.010682753083803386|3.860929006624728e-06|1.4435379545499338e-05
60-64|hombre|basica-|fuera_PEA|fuera_PEA|6362|0.7168897686440963|0.7169719413182157|0.7172791714530221|8.217267411947393e-05|0.00030723013480637995
60-64|hombre|media_sup|formal_IMSS|formal_IMSS|627|0.5345021359203944|0.5345801938376833|0.5348643150049402|7.805791728887623e-05|0.0002841211672569566
60-64|hombre|media_sup|formal_IMSS|formal_ISSSTE|627|0.012316259137781829|0.012355093727282435|0.012496446831260683|3.883458950060606e-05|0.0001413531039782482
60-64|hombre|media_sup|formal_IMSS|informal|627|0.22126718722411345|0.2211313922285937|0.22063711523562782|0.0001357949955197446|0.0004942769929658919
60-64|hombre|media_sup|formal_IMSS|desempleado|627|0.003360781088054539|0.0033989423259584324|0.003537844513382958|3.81612379038933e-05|0.00013890218742452576
60-64|hombre|media_sup|formal_IMSS|fuera_PEA|627|0.2285536366296558|0.22853437788048217|0.22846427841478834|1.9258749173634016e-05|7.009946569383474e-05
